zip_code,billing_month,billed_amount
75622,2024-09-01,21474.07
76080,2024-08-01,16577.97
75645,2023-09-01,12058.54
76020,2023-08-01,19632.94
76457,2021-08-01,17363.92
76049,2022-08-01,14514.04
75406,2021-04-01,21230.86
75669,2022-04-01,27982.89
75164,2022-05-01,20356.34
76223,2023-11-01,21983.61
75322,2023-10-01,18758.4
76153,2022-04-01,25149.05
75253,2023-02-01,21261.94
75213,2021-03-01,15216.27
75712,2023-08-01,20982.22
76431,2023-06-01,20158.4
75930,2021-03-01,16024.54
75999,2023-06-01,24214.97
75063,2024-03-01,11676.11
76071,2023-11-01,19860.33
75096,2021-09-01,15841.8
75740,2023-06-01,9967.94
75157,2021-07-01,18585.75
75486,2022-11-01,15931.93
75660,2024-09-01,15080.15
75541,2021-10-01,12701.31
75355,2021-04-01,28050.98
75800,2023-12-01,5699.26
76414,2024-07-01,7190.76
75657,2024-06-01,20614.01
75403,2021-09-01,20315.01
76112,2024-07-01,11052.84
75652,2022-03-01,15009.38
76042,2023-03-01,21134.27
75298,2021-04-01,16622.26
75814,2021-07-01,21980.78
75419,2021-10-01,17772.19
75257,2023-01-01,15389.38
76437,2023-12-01,10711.22
75385,2024-11-01,17672.97
75965,2021-01-01,14793.83
75257,2021-02-01,22977.16
75296,2024-11-01,22776.56
75945,2021-01-01,16772.96
75658,2023-02-01,17818.07
75973,2021-12-01,16144.52
75205,2022-11-01,15345.51
75577,2021-12-01,12647.57
75036,2023-02-01,18337.52
75681,2021-01-01,16549.53
75999,2023-12-01,25450.18
75397,2022-07-01,16237.32
75865,2024-02-01,30028.63
76169,2023-06-01,27037.26
76447,2021-02-01,14401.6
75362,2021-06-01,17623.48
76310,2021-01-01,10234.63
75194,2021-11-01,15899.85
75895,2021-09-01,19871.83
75866,2024-06-01,19027.8
75367,2024-07-01,13960.06
75943,2024-06-01,17617.81
75626,2021-05-01,20502.89
76404,2021-10-01,17362.07
76220,2024-04-01,24743.12
75502,2022-07-01,17553.32
76294,2021-05-01,10062.78
75119,2021-07-01,9996.23
75281,2021-07-01,16121.72
75044,2021-02-01,12051.84
75805,2023-11-01,9904.09
75745,2023-09-01,15865.35
75770,2024-12-01,21983.83
76220,2021-10-01,15682.65
76459,2024-11-01,19652.16
76220,2021-11-01,25185.96
76201,2022-02-01,19915.63
75593,2024-11-01,13336.43
75557,2023-11-01,17876.59
75461,2021-03-01,15811.01
76443,2022-06-01,20514.36
76320,2022-06-01,18932.56
75691,2023-10-01,16586.27
75465,2022-02-01,18399.47
75657,2021-11-01,16398.91
75300,2022-01-01,10011.2
75061,2022-03-01,8304.12
76074,2021-02-01,22369.99
76076,2022-11-01,23139.03
75054,2024-03-01,18934.22
76476,2023-06-01,22713.87
75158,2024-09-01,26576.23
76072,2024-11-01,15741.7
76220,2024-10-01,14341.2
76421,2022-09-01,21675.25
76103,2022-10-01,24986.95
75566,2022-05-01,14636.11
76279,2022-04-01,25373.14
76304,2023-03-01,16109.52
75715,2022-05-01,19123.65
75012,2023-09-01,16184.92
76101,2023-02-01,19249.03
75785,2024-02-01,12749.19
75699,2024-02-01,23144.93
76339,2021-12-01,9823.68
75986,2023-02-01,13328.69
75952,2021-11-01,24483.85
76104,2023-05-01,29315.22
76274,2023-12-01,15358.36
76383,2023-10-01,25669.92
75906,2021-08-01,24466.17
76344,2023-02-01,20038.84
75431,2024-07-01,15600.3
75689,2021-11-01,25016.21
76107,2024-01-01,17058.84
76499,2024-10-01,20325.27
76232,2024-07-01,7190.83
75010,2024-09-01,15985.6
75308,2021-05-01,14946.52
75918,2024-09-01,18630.81
75552,2024-08-01,16431.82
76120,2021-03-01,15459.54
76244,2024-08-01,17980.45
75240,2024-10-01,14125.84
75866,2021-11-01,9719.72
75598,2022-04-01,15765.0
75254,2022-07-01,16867.24
75369,2023-08-01,21753.07
76259,2021-01-01,16972.01
75365,2021-12-01,19950.51
75192,2023-11-01,14382.33
75578,2022-01-01,17911.08
75699,2022-07-01,9346.76
75015,2023-03-01,14859.51
76443,2021-06-01,4389.75
75320,2024-05-01,12046.69
75350,2023-07-01,11632.35
75200,2021-05-01,21076.49
75723,2021-06-01,19760.49
75797,2023-12-01,23341.16
75158,2022-11-01,11401.73
76010,2024-07-01,22107.93
75808,2024-12-01,15115.45
76131,2022-03-01,26971.06
75853,2024-03-01,17106.85
75033,2024-09-01,26026.89
75021,2024-03-01,32382.48
76383,2022-11-01,20116.89
75123,2024-06-01,26908.64
75711,2021-05-01,16344.74
75567,2023-05-01,24557.07
75868,2024-02-01,17680.87
75545,2024-02-01,20834.98
75773,2022-06-01,20523.56
75100,2023-10-01,17116.15
76486,2023-03-01,10585.09
76414,2024-06-01,11217.42
75039,2024-03-01,23802.19
76053,2023-03-01,18935.97
76181,2024-02-01,22861.39
76390,2023-12-01,15493.53
75102,2022-02-01,16263.21
76195,2021-09-01,16212.23
75884,2024-11-01,9652.23
76182,2022-01-01,16269.5
75967,2021-11-01,16427.57
75440,2023-08-01,17949.59
75739,2021-02-01,16743.81
75272,2022-12-01,24811.62
76104,2021-02-01,15094.92
75348,2024-06-01,22185.82
76490,2021-12-01,19503.33
75822,2022-08-01,18155.26
76216,2024-12-01,21758.07
76364,2021-12-01,16308.37
76297,2024-01-01,15380.13
75001,2021-04-01,16194.0
75092,2022-03-01,19031.59
75651,2024-01-01,8828.19
76494,2021-08-01,17163.31
76062,2022-06-01,21463.28
76180,2024-03-01,17878.18
76184,2024-11-01,18589.84
75261,2023-02-01,20304.49
75398,2024-01-01,18441.43
75503,2022-08-01,9882.51
75926,2022-12-01,25291.3
76362,2022-04-01,31069.36
76003,2024-12-01,25624.47
75731,2024-02-01,16930.87
76294,2024-04-01,13571.69
75400,2023-08-01,25569.21
75984,2023-06-01,18714.27
75975,2024-05-01,22649.24
76139,2024-07-01,13039.98
76443,2021-02-01,20556.98
75962,2024-12-01,19936.41
75939,2021-06-01,24924.48
76119,2021-11-01,22090.71
75263,2022-10-01,18836.69
75380,2023-03-01,27459.66
75756,2023-08-01,16656.97
76128,2023-05-01,25669.84
75804,2021-08-01,20826.54
75552,2022-07-01,21709.57
76145,2021-10-01,32867.41
75723,2021-03-01,7293.18
75873,2024-08-01,11053.51
76028,2021-03-01,23872.98
75796,2024-04-01,22576.76
76347,2024-02-01,18641.47
75010,2023-10-01,23598.31
76004,2022-02-01,12415.13
76427,2024-12-01,27776.93
75620,2022-11-01,24933.4
75112,2024-05-01,26427.24
76063,2022-09-01,10132.01
75210,2024-05-01,23335.84
75787,2021-05-01,18007.84
75861,2023-11-01,29939.39
75541,2021-07-01,19306.68
76187,2024-03-01,13560.86
75785,2021-08-01,20918.79
76249,2024-12-01,9536.05
75645,2021-01-01,23287.94
76050,2023-11-01,15874.14
75582,2024-09-01,17107.06
75109,2023-09-01,19245.32
76456,2021-10-01,16433.81
76171,2022-03-01,26137.35
75073,2021-08-01,16588.4
75408,2021-01-01,20586.78
75387,2023-01-01,20800.41
75303,2024-01-01,18209.05
75069,2021-02-01,14057.17
75366,2023-06-01,6605.27
76073,2021-06-01,23533.3
75273,2023-08-01,12816.72
75200,2021-04-01,28050.46
75222,2021-04-01,14905.63
76353,2023-01-01,24347.23
76100,2021-11-01,18649.82
76123,2023-02-01,25914.95
75910,2021-01-01,19897.18
76391,2021-06-01,20402.02
75352,2021-12-01,12217.67
76259,2023-02-01,21800.82
75766,2023-06-01,22644.6
76149,2022-11-01,18871.08
75844,2022-08-01,23500.07
75205,2023-04-01,20054.99
75277,2021-09-01,24073.3
76069,2022-04-01,18595.88
75696,2024-02-01,23551.14
75251,2022-08-01,19320.56
76214,2024-09-01,28287.67
75177,2024-08-01,16321.18
75893,2023-01-01,17534.32
76124,2024-07-01,14684.87
75069,2023-10-01,16062.72
76374,2022-10-01,15409.96
75144,2021-06-01,28297.16
75130,2021-06-01,28461.08
75934,2021-06-01,17407.25
75359,2023-12-01,25113.05
75057,2024-04-01,17195.03
75885,2023-06-01,20167.08
76295,2022-09-01,25679.97
75488,2023-11-01,16836.14
75442,2024-04-01,13000.61
75358,2023-06-01,20357.23
76411,2022-03-01,13962.29
75784,2023-03-01,18180.76
75333,2021-12-01,19641.07
75631,2022-04-01,21406.82
75883,2022-04-01,21466.46
75347,2022-04-01,19536.66
76268,2023-05-01,22299.6
75888,2024-05-01,25811.16
76220,2024-12-01,22265.26
75290,2024-03-01,23288.15
75065,2022-01-01,13556.74
75254,2021-05-01,19141.94
75778,2022-05-01,20103.48
75097,2023-11-01,29644.84
75589,2021-10-01,7047.94
75366,2023-07-01,22458.31
76357,2024-03-01,20776.07
76381,2023-03-01,21701.78
75651,2021-04-01,11208.59
75642,2023-01-01,19005.98
76310,2021-02-01,27395.42
75149,2023-01-01,12259.16
75453,2022-07-01,21597.34
76172,2021-12-01,15092.33
76469,2022-04-01,26405.18
75102,2024-09-01,22208.23
75468,2021-01-01,20383.55
75301,2024-07-01,14291.8
76394,2022-04-01,17279.09
76328,2024-09-01,16200.17
76075,2023-03-01,13630.65
75769,2022-06-01,17250.49
75451,2021-11-01,8259.06
75905,2021-10-01,21626.91
75194,2023-09-01,15928.55
76325,2024-09-01,14478.47
75411,2021-09-01,10829.52
75489,2021-06-01,20094.76
75518,2022-11-01,27647.1
75087,2021-07-01,16493.8
76354,2021-04-01,24874.34
75024,2023-03-01,20898.37
76287,2024-01-01,17208.13
75572,2023-02-01,27734.91
75662,2023-09-01,9368.08
75133,2021-07-01,18722.17
76000,2024-08-01,16234.69
75296,2023-07-01,19591.56
75023,2024-01-01,12218.64
75279,2021-12-01,22026.05
75940,2021-08-01,9863.33
76222,2023-12-01,21220.2
75586,2023-08-01,15482.76
75154,2021-07-01,20309.67
75305,2022-01-01,14472.34
75469,2021-10-01,13741.07
75460,2022-04-01,25941.32
75862,2024-07-01,26511.6
76297,2022-12-01,12277.77
76099,2022-02-01,18795.24
75029,2024-11-01,21868.75
75771,2022-07-01,17669.85
75732,2024-10-01,17838.88
75754,2023-05-01,21613.98
76389,2023-05-01,20733.18
75003,2024-06-01,15755.01
75236,2021-05-01,20633.25
75053,2023-12-01,16681.02
75462,2022-03-01,16224.5
75504,2022-12-01,14317.16
76181,2021-04-01,14332.14
76066,2023-11-01,19293.89
75767,2023-09-01,10349.23
75574,2024-07-01,10208.66
75863,2023-06-01,17160.16
75948,2021-01-01,18018.98
75881,2023-01-01,12752.72
75676,2024-01-01,26756.53
75094,2022-04-01,14271.58
75460,2021-09-01,14726.51
75525,2024-10-01,14310.75
75563,2021-02-01,22748.23
75785,2024-04-01,26480.14
75635,2021-12-01,13170.16
75043,2024-09-01,22202.44
75811,2024-02-01,19330.42
75571,2021-08-01,14188.17
75304,2024-11-01,19317.04
75512,2024-07-01,11404.16
75236,2022-06-01,16748.96
76109,2024-03-01,12993.11
75779,2023-07-01,16319.52
75035,2022-09-01,18344.15
75855,2024-03-01,25474.15
75981,2022-10-01,18265.96
76192,2023-10-01,13022.18
75166,2024-03-01,18082.47
75270,2023-12-01,7630.82
75212,2021-03-01,22275.32
75248,2023-02-01,13945.44
76423,2022-05-01,27499.73
75408,2022-01-01,22570.52
75471,2022-05-01,18539.78
75251,2022-12-01,16512.08
75204,2024-09-01,15850.48
75601,2022-07-01,16179.97
75806,2022-08-01,17965.15
75940,2022-11-01,15977.42
76184,2023-12-01,20779.16
75234,2023-08-01,25346.08
75073,2024-03-01,18515.64
75349,2022-07-01,23528.16
75536,2022-08-01,11382.92
75101,2022-03-01,19782.65
75548,2021-01-01,18428.61
76228,2022-02-01,11025.99
76343,2023-08-01,16723.57
75588,2023-09-01,22278.34
75147,2021-05-01,4546.97
75103,2024-11-01,17000.83
75197,2022-01-01,15735.37
75191,2021-03-01,19345.91
76193,2021-10-01,22530.97
75056,2021-03-01,21494.8
75026,2024-05-01,22858.64
75399,2022-08-01,23904.26
75428,2023-12-01,16183.06
75933,2022-08-01,5862.83
75759,2023-02-01,21362.04
76011,2022-04-01,12959.99
75618,2024-03-01,19411.73
75006,2021-03-01,10914.35
75112,2024-04-01,14294.27
75102,2021-10-01,20900.16
75592,2021-10-01,15779.93
75826,2023-08-01,9652.35
75938,2023-07-01,11227.48
76400,2022-03-01,23637.81
75159,2024-08-01,16234.35
75639,2023-10-01,16348.37
75969,2023-07-01,14945.36
76251,2023-04-01,10402.44
75823,2023-01-01,16661.26
76314,2023-02-01,24184.95
76360,2024-03-01,14109.4
76297,2024-01-01,8558.26
75128,2024-04-01,21871.54
75382,2021-04-01,18420.84
75316,2022-07-01,18949.6
75665,2023-02-01,19892.61
75746,2023-09-01,9277.23
75859,2022-04-01,17433.17
76302,2022-06-01,19211.63
76217,2024-09-01,17785.19
75561,2022-05-01,17749.1
76073,2022-04-01,23785.39
75416,2022-09-01,20199.59
76403,2023-06-01,21142.05
75407,2021-11-01,17215.45
75578,2022-08-01,5203.83
75350,2022-07-01,16372.29
75206,2021-04-01,17877.74
76217,2024-11-01,17030.58
75640,2024-11-01,17624.53
75139,2021-03-01,19067.74
75870,2022-05-01,22748.88
76108,2023-02-01,13712.85
75412,2023-06-01,16972.76
75921,2024-07-01,25685.49
75137,2024-04-01,9894.23
76110,2021-09-01,16614.22
75626,2024-11-01,7089.03
75269,2022-02-01,16709.5
75371,2024-12-01,18508.85
76403,2023-12-01,8915.06
75939,2022-09-01,19048.8
75953,2023-07-01,14610.05
75003,2023-08-01,23399.08
75037,2023-03-01,20375.9
75752,2024-08-01,15289.37
76496,2023-03-01,16959.67
75912,2023-03-01,25752.06
76045,2023-05-01,17423.78
75180,2023-04-01,11271.56
75129,2022-04-01,12288.99
75011,2024-01-01,17059.05
76419,2021-02-01,23624.54
75969,2021-08-01,15549.42
75850,2024-06-01,12527.66
75743,2021-07-01,18044.71
75618,2021-08-01,19637.34
75508,2022-11-01,20580.25
75531,2022-01-01,9494.55
75054,2024-06-01,19579.5
75353,2021-11-01,19300.77
76447,2024-09-01,15797.68
76457,2024-05-01,23680.05
75688,2024-07-01,20261.95
76072,2024-10-01,13714.52
76387,2023-10-01,20345.79
76178,2023-03-01,8562.98
75933,2024-12-01,15612.29
75637,2022-04-01,15953.05
76024,2021-10-01,21305.42
75579,2021-03-01,33198.7
75004,2021-02-01,16533.37
75068,2024-07-01,25324.71
75882,2024-09-01,24789.09
75587,2024-12-01,11351.0
76057,2022-05-01,24695.65
76342,2024-12-01,14476.19
76001,2023-04-01,18045.93
76405,2023-03-01,29482.76
76244,2022-09-01,20583.59
75659,2022-02-01,14785.38
76492,2021-08-01,20227.37
75213,2021-03-01,10353.63
75322,2022-12-01,23310.45
75309,2024-11-01,14781.9
76442,2023-09-01,5705.21
75785,2023-02-01,16198.83
75983,2024-10-01,15429.41
75567,2024-05-01,20494.08
75087,2022-12-01,12233.07
75419,2023-03-01,19743.18
75733,2022-04-01,14596.99
75587,2024-04-01,17648.42
75504,2023-04-01,23331.95
76328,2022-01-01,23494.87
75318,2024-12-01,24377.86
75794,2023-01-01,14191.58
75665,2023-07-01,19485.97
75192,2024-10-01,19701.14
75517,2023-05-01,24261.52
76049,2021-03-01,16360.7
75864,2024-01-01,10555.17
75778,2022-09-01,22244.68
75060,2024-02-01,24704.93
75531,2023-09-01,19586.1
75212,2022-06-01,12535.65
76397,2023-08-01,28827.5
76394,2023-01-01,18601.36
76147,2022-11-01,14701.33
76377,2022-06-01,23487.21
76040,2024-06-01,26324.1
76469,2023-03-01,9966.71
75571,2024-01-01,20687.81
75764,2022-07-01,24486.53
75735,2024-05-01,17479.95
75483,2022-08-01,18739.54
75427,2024-05-01,17352.21
75078,2021-10-01,25675.98
76147,2021-02-01,12481.85
75603,2022-03-01,16711.72
75338,2024-01-01,28744.29
75197,2023-12-01,14897.14
75382,2024-04-01,10293.35
75130,2024-09-01,17947.12
75589,2021-01-01,23400.34
75224,2024-06-01,17811.61
75926,2021-01-01,15571.33
75299,2021-11-01,20504.14
75484,2022-03-01,30450.91
75183,2023-05-01,16718.54
75397,2023-09-01,28360.72
75610,2021-07-01,20066.47
76284,2022-02-01,13676.48
76473,2023-04-01,26314.64
75251,2023-02-01,16256.68
75070,2021-09-01,10212.02
76357,2022-10-01,19469.42
76022,2023-09-01,15671.74
75771,2021-05-01,27074.98
75708,2022-06-01,20027.72
75626,2024-02-01,15327.02
75358,2022-11-01,22345.65
75192,2022-10-01,18014.46
75507,2024-06-01,19626.39
75134,2021-07-01,6080.11
76190,2021-10-01,12241.03
75695,2024-08-01,19156.07
75797,2022-02-01,11591.5
76302,2023-12-01,15028.03
75949,2022-06-01,22635.01
75377,2022-09-01,20582.11
76474,2023-01-01,23834.46
76381,2024-01-01,18067.0
75087,2022-09-01,14588.7
76375,2022-11-01,25059.68
75060,2021-02-01,18231.87
75507,2023-08-01,12650.03
75571,2021-07-01,26170.04
76253,2024-04-01,18338.31
75552,2023-08-01,22897.18
76338,2021-04-01,19477.88
75456,2022-10-01,22883.67
75807,2022-05-01,21224.7
75662,2022-05-01,16486.98
75890,2023-11-01,16184.64
75720,2024-02-01,21565.74
75511,2021-02-01,18577.3
75912,2021-08-01,17969.34
76363,2023-08-01,15833.02
75634,2021-02-01,16661.31
76382,2024-12-01,10454.26
75733,2024-10-01,20547.63
75132,2022-12-01,14802.5
75305,2021-01-01,18546.03
75040,2024-05-01,17679.43
75410,2023-01-01,18988.16
75611,2024-10-01,18166.58
75963,2023-07-01,20278.48
76017,2022-01-01,13608.9
75787,2023-10-01,17639.15
75106,2024-12-01,18141.79
76364,2023-04-01,13698.5
75949,2023-11-01,13092.88
76049,2021-05-01,15159.71
75962,2024-09-01,18874.11
76036,2024-02-01,12566.2
76383,2021-02-01,22708.46
76206,2024-11-01,14940.55
75038,2021-03-01,17960.9
75690,2024-07-01,21351.97
75128,2023-07-01,10626.15
76401,2023-11-01,24824.42
76005,2021-04-01,13588.5
75397,2023-03-01,24639.38
76362,2021-09-01,20603.94
75159,2024-04-01,8975.75
75618,2021-06-01,17241.89
75807,2021-10-01,14084.37
76143,2024-12-01,26205.18
75783,2022-05-01,19049.14
75500,2022-02-01,8310.37
76035,2021-03-01,24312.44
76066,2023-10-01,20747.07
75001,2022-02-01,20077.13
76074,2023-09-01,18114.09
75327,2023-07-01,10898.1
75826,2024-05-01,25905.94
75758,2023-10-01,16799.64
75191,2023-10-01,25196.83
76166,2022-12-01,18072.05
75546,2021-12-01,17048.09
76319,2024-02-01,9356.15
76252,2021-04-01,14461.28
76187,2024-12-01,24610.59
75784,2024-03-01,21605.97
75886,2024-06-01,20623.72
75668,2022-08-01,20958.63
76481,2022-04-01,18016.56
76288,2024-08-01,15652.07
75182,2023-02-01,14004.33
75498,2022-10-01,15710.16
75790,2021-11-01,18707.82
76316,2024-10-01,14143.78
75605,2021-10-01,18083.8
75003,2022-08-01,18394.88
75357,2022-02-01,17090.65
75816,2021-11-01,9780.55
75658,2021-11-01,12744.79
75665,2024-11-01,17190.69
75128,2024-03-01,7320.3
75231,2022-07-01,23126.94
76490,2024-01-01,24499.01
75915,2024-09-01,22258.67
75806,2021-03-01,19410.69
75702,2021-07-01,11835.11
76396,2021-10-01,19533.64
76435,2023-06-01,25024.31
75140,2023-03-01,12334.81
75266,2022-08-01,30771.25
75911,2023-03-01,22088.62
75377,2023-01-01,12697.16
75830,2023-06-01,12950.07
76181,2022-08-01,15473.72
75276,2022-08-01,17730.93
75189,2022-12-01,16117.28
76415,2024-03-01,3995.31
75093,2022-11-01,11488.5
76198,2024-11-01,17965.66
75348,2021-09-01,18949.69
75999,2024-10-01,22510.77
76188,2022-11-01,14670.99
75324,2023-12-01,18748.0
76415,2021-08-01,18046.98
75926,2023-02-01,13815.79
75119,2024-06-01,21104.74
76401,2023-05-01,20406.59
75129,2022-09-01,29588.03
75710,2021-03-01,23337.39
76279,2024-08-01,10273.46
75031,2023-10-01,22663.14
75420,2022-03-01,10842.22
76332,2024-09-01,25371.38
76189,2022-03-01,16526.32
75094,2024-02-01,19586.79
75908,2023-04-01,24571.69
75672,2022-04-01,20353.72
76493,2023-04-01,22062.59
76336,2023-03-01,14757.59
76296,2021-07-01,13341.25
75636,2024-02-01,18138.68
75091,2023-03-01,21296.57
76483,2023-06-01,17492.78
75454,2023-12-01,26209.15
75736,2022-10-01,20840.43
75000,2024-10-01,16480.52
76324,2022-08-01,17223.67
76452,2021-09-01,15247.47
76207,2021-03-01,20374.41
75992,2024-02-01,16041.18
76091,2021-08-01,18998.4
76214,2023-08-01,25656.76
76045,2021-02-01,20278.0
76244,2022-03-01,17743.95
76318,2021-02-01,16896.74
76459,2024-04-01,24604.11
76450,2022-08-01,19956.87
75747,2021-03-01,21789.68
75888,2021-07-01,15100.27
76273,2024-02-01,11353.16
75088,2022-02-01,24415.68
75432,2024-10-01,23329.09
75360,2023-07-01,12712.42
76053,2023-10-01,22186.35
75249,2022-10-01,24844.47
76236,2023-08-01,16056.05
75652,2024-10-01,17772.75
75845,2024-03-01,27567.81
76090,2024-02-01,24311.57
75504,2021-01-01,14335.16
75873,2021-03-01,14792.28
75210,2024-10-01,16846.78
75131,2021-03-01,19312.22
75257,2024-04-01,20648.28
75355,2021-10-01,11743.39
76364,2021-02-01,14958.1
75656,2023-02-01,8651.58
76491,2022-04-01,21812.08
75409,2023-05-01,18266.19
76242,2021-08-01,16900.76
75631,2021-05-01,15858.36
75844,2021-12-01,17203.79
76294,2022-02-01,20040.54
75993,2024-02-01,12048.46
75946,2024-03-01,14321.77
75149,2021-12-01,12911.37
75958,2022-11-01,5142.75
75250,2024-12-01,26903.43
75763,2021-08-01,21395.89
75278,2022-01-01,13939.61
75653,2021-03-01,19192.64
75591,2021-04-01,12175.6
76206,2023-09-01,20504.65
76421,2021-04-01,30008.96
75205,2021-11-01,22766.21
75036,2021-01-01,8096.23
76315,2023-03-01,10326.78
75936,2021-12-01,10566.94
76381,2022-04-01,15905.49
75954,2023-09-01,17667.57
76141,2024-08-01,25057.46
75481,2024-04-01,11213.41
75747,2022-06-01,18111.22
75728,2023-07-01,4809.94
75023,2022-09-01,12854.17
75776,2023-11-01,11294.86
76299,2022-07-01,7297.65
76174,2023-01-01,21793.35
76377,2022-12-01,14733.66
75625,2022-01-01,18892.48
75919,2024-03-01,11079.91
75921,2022-04-01,23879.68
75897,2023-07-01,13232.88
75534,2021-06-01,23558.49
75391,2023-09-01,23358.77
76102,2024-05-01,19284.34
76112,2024-07-01,19762.67
76397,2023-01-01,12941.41
75972,2023-02-01,9899.76
75062,2022-06-01,18955.47
75227,2022-11-01,19084.34
75831,2024-02-01,16118.88
75249,2023-03-01,13892.4
75381,2024-03-01,13685.21
76392,2022-04-01,10603.43
75462,2022-12-01,22777.39
76205,2022-06-01,14517.19
75670,2022-05-01,13271.16
75075,2021-01-01,21152.93
75392,2024-02-01,15367.56
76002,2022-02-01,15011.32
75951,2022-03-01,23656.32
75311,2024-12-01,12242.62
76402,2022-07-01,12530.17
75704,2022-12-01,8537.96
75492,2022-12-01,17872.14
75526,2022-07-01,15054.56
75665,2021-03-01,27305.81
76087,2023-02-01,15039.29
76337,2023-10-01,21248.14
75421,2023-09-01,13646.75
76483,2024-02-01,22081.05
75759,2021-08-01,25261.35
75038,2024-12-01,15381.73
76229,2024-05-01,17157.94
75956,2023-07-01,16922.1
75262,2024-05-01,19349.94
75516,2023-05-01,22943.68
76038,2022-08-01,14883.37
75052,2021-04-01,23249.47
75756,2022-02-01,19012.87
75682,2023-04-01,25884.62
76482,2022-01-01,19690.94
75267,2024-11-01,10975.45
76316,2023-01-01,21564.48
75068,2022-11-01,18046.81
75623,2021-07-01,16587.55
76136,2021-12-01,20598.16
75947,2021-04-01,14109.94
76488,2024-02-01,17048.79
76102,2024-12-01,15403.61
76014,2022-01-01,21406.91
76001,2024-05-01,16376.96
76309,2023-06-01,18713.21
76358,2021-11-01,18824.09
76306,2021-07-01,20463.77
75725,2022-08-01,15621.88
75703,2023-12-01,24023.27
75952,2022-07-01,23186.77
75663,2022-07-01,27390.7
75505,2023-02-01,13488.29
76219,2022-06-01,18912.78
75726,2022-07-01,10068.36
75599,2022-04-01,12384.03
75492,2022-04-01,21722.76
75844,2023-12-01,17413.22
75919,2024-09-01,13168.09
75299,2021-03-01,21888.89
75064,2021-12-01,19681.74
75185,2022-10-01,6034.58
75833,2023-07-01,23524.62
76013,2021-09-01,18304.84
75803,2023-08-01,15268.11
75312,2024-10-01,11280.56
75841,2022-01-01,20309.69
76155,2021-10-01,15589.83
75328,2023-09-01,17258.51
75900,2024-10-01,18269.91
75069,2021-06-01,20623.45
76158,2024-08-01,19434.43
76472,2024-02-01,25570.49
76012,2024-09-01,9117.01
75923,2022-03-01,15134.47
76441,2023-11-01,23409.65
75448,2024-09-01,28306.32
75056,2024-04-01,23828.91
75228,2021-09-01,20530.06
75513,2021-01-01,22385.09
75386,2022-10-01,22227.77
75331,2022-12-01,15120.2
75885,2024-05-01,21053.6
75775,2022-01-01,13169.9
75394,2021-09-01,18686.12
75614,2022-07-01,15568.61
75283,2021-06-01,20387.9
76050,2022-10-01,15358.8
75611,2022-12-01,18375.62
75936,2024-11-01,12979.6
76003,2021-10-01,16161.13
76293,2021-04-01,23818.56
76364,2024-04-01,8717.14
75205,2023-09-01,18305.86
75023,2024-02-01,25024.76
75459,2024-04-01,22462.54
75844,2021-07-01,18425.95
75130,2023-07-01,21750.82
75983,2024-08-01,14321.85
76273,2024-10-01,21671.4
75713,2023-06-01,24153.97
75893,2024-03-01,19179.9
75346,2021-10-01,23020.16
76179,2021-11-01,12923.73
76365,2022-10-01,12204.22
75642,2022-07-01,21907.35
76270,2022-03-01,30361.52
76123,2023-09-01,18454.9
76230,2023-07-01,22427.18
76237,2023-08-01,3317.25
75593,2021-12-01,21059.34
76370,2022-06-01,15543.33
76470,2024-01-01,28007.99
75158,2023-04-01,21873.68
75069,2021-08-01,18419.31
76454,2023-01-01,15269.39
75110,2022-08-01,24414.3
76363,2024-12-01,24532.87
76453,2024-06-01,13962.51
76494,2022-05-01,23860.58
75902,2024-09-01,23078.11
75129,2024-01-01,19380.49
76146,2021-01-01,22146.58
75105,2024-02-01,20834.85
76386,2023-11-01,12809.5
75339,2022-01-01,19794.3
75117,2023-12-01,17362.35
75789,2022-09-01,12566.84
75272,2024-11-01,14081.75
75611,2024-11-01,9706.96
76011,2024-06-01,9302.68
75155,2021-01-01,15116.49
75386,2024-12-01,23539.64
75942,2022-05-01,11547.15
76476,2024-06-01,11994.48
75548,2022-07-01,27581.32
75941,2024-04-01,13245.55
75463,2021-02-01,18150.87
75447,2021-03-01,20508.32
75575,2021-05-01,17014.12
75179,2022-09-01,17774.15
75546,2022-09-01,13979.07
75017,2023-10-01,14760.74
75080,2023-11-01,19615.46
76161,2021-01-01,11989.21
75531,2021-10-01,25153.25
75592,2022-10-01,9046.47
76127,2023-07-01,19071.05
75009,2023-03-01,12684.25
75543,2023-11-01,20359.89
76019,2022-04-01,13146.33
75889,2023-10-01,20954.73
75790,2022-02-01,22076.29
75734,2023-05-01,22513.08
76338,2024-04-01,15562.75
75511,2022-01-01,25532.46
76432,2021-07-01,18274.41
75125,2023-06-01,17792.17
76002,2024-02-01,20757.56
75048,2024-10-01,9830.57
75138,2023-06-01,16861.9
75736,2021-07-01,19817.85
75040,2022-04-01,15084.26
75597,2023-07-01,17808.07
76166,2023-12-01,26364.76
76004,2022-08-01,13999.2
75464,2023-01-01,22008.12
75984,2024-04-01,14873.95
75926,2023-06-01,18406.65
75755,2023-08-01,20674.51
75374,2022-09-01,22123.0
76030,2023-09-01,19869.97
75588,2021-11-01,21722.63
76179,2022-03-01,17115.06
75105,2024-03-01,15846.38
75814,2024-01-01,23172.48
76331,2022-05-01,8799.42
76104,2024-07-01,15982.89
75888,2024-12-01,16757.84
76094,2022-08-01,18894.04
