zip_code,reading_date,usage_kwh
76421,2021-04-01,12377.64
75833,2021-01-01,16628.38
76258,2023-09-01,10555.36
76202,2021-04-01,10296.04
76257,2021-06-01,15710.38
76491,2023-09-01,10898.44
75035,2023-03-01,10760.35
76464,2024-04-01,13149.3
76249,2024-10-01,11508.44
75517,2021-04-01,11065.36
76042,2021-10-01,9921.01
76271,2022-09-01,16086.97
75388,2023-09-01,11548.07
76218,2021-08-01,10313.55
75159,2021-09-01,11109.35
76155,2022-03-01,13064.76
75631,2022-08-01,16383.85
75544,2023-05-01,11492.64
76088,2022-10-01,9411.62
75370,2022-12-01,17756.61
75472,2022-02-01,12406.65
75516,2024-09-01,11682.22
75481,2024-07-01,12215.5
75490,2024-02-01,8263.62
75242,2023-06-01,11863.78
75365,2023-04-01,14278.82
75672,2021-08-01,15660.36
75360,2024-12-01,10925.37
75096,2023-07-01,12563.86
76334,2024-10-01,15713.92
75335,2024-02-01,12112.59
75158,2024-04-01,14158.42
75335,2023-06-01,13272.93
76494,2023-01-01,10007.17
75397,2024-04-01,9251.6
75477,2024-07-01,15177.96
75894,2023-12-01,3976.1
75686,2021-10-01,9994.13
75738,2022-10-01,7814.1
75846,2023-10-01,15182.38
75605,2022-03-01,16094.34
76345,2023-03-01,9827.0
75316,2024-12-01,20294.71
76489,2022-10-01,16131.65
75507,2021-03-01,12591.47
76222,2024-10-01,16499.97
76338,2021-09-01,10074.82
76076,2023-08-01,11170.23
76161,2023-06-01,13389.63
76180,2024-04-01,9923.84
75491,2023-12-01,8147.07
75940,2022-03-01,9186.02
75689,2023-12-01,11409.95
75940,2022-02-01,13407.95
76343,2024-09-01,10986.33
75297,2024-01-01,7080.47
76289,2022-08-01,13410.96
76203,2023-07-01,15820.12
76001,2021-06-01,10020.17
75710,2023-07-01,16988.37
75881,2024-09-01,14606.62
76353,2024-01-01,8837.53
75702,2021-05-01,10056.27
76022,2024-07-01,11061.06
75646,2024-04-01,11444.17
75544,2024-01-01,4684.86
76239,2024-11-01,9740.52
75240,2021-03-01,10339.1
75327,2023-11-01,17671.68
75118,2024-04-01,12680.78
75021,2021-01-01,9605.95
75778,2022-08-01,10684.41
75239,2024-12-01,13275.26
76424,2024-05-01,10866.14
75610,2021-09-01,10243.96
75775,2021-06-01,10340.37
75735,2021-03-01,13439.19
75412,2022-04-01,7854.85
75349,2022-08-01,8739.3
75948,2023-04-01,9217.07
75066,2024-03-01,8687.72
76415,2024-01-01,9529.1
75572,2024-11-01,14690.59
75943,2021-12-01,15109.07
76108,2022-11-01,12815.12
75203,2024-11-01,12644.44
75805,2021-07-01,9990.05
76339,2023-01-01,5756.72
75477,2024-05-01,12431.55
75911,2022-06-01,12893.21
76135,2021-07-01,9978.97
75666,2023-02-01,8771.78
75413,2024-10-01,8179.75
75898,2023-08-01,12502.91
75966,2022-09-01,12245.71
75916,2022-11-01,15583.67
75801,2022-07-01,9583.67
76009,2021-07-01,11136.2
76129,2024-05-01,12051.6
75134,2021-11-01,10350.42
75864,2023-04-01,14517.05
76329,2023-06-01,15714.44
76352,2024-03-01,8683.3
75127,2022-08-01,10625.75
75548,2021-02-01,15973.66
75639,2022-01-01,12969.49
75564,2021-05-01,12351.64
75101,2023-06-01,13023.72
76064,2023-02-01,13967.67
75933,2024-06-01,13167.49
76155,2021-10-01,12640.79
75384,2022-07-01,12028.73
75235,2022-07-01,16044.67
75148,2021-02-01,11201.15
76172,2022-09-01,12003.71
75683,2022-06-01,16655.98
75002,2024-06-01,12977.18
75275,2023-01-01,11800.24
75196,2021-05-01,13892.24
76283,2024-02-01,12681.87
76497,2024-01-01,9782.65
76494,2023-02-01,12735.3
76186,2023-09-01,9573.7
75136,2023-02-01,17480.32
75695,2021-07-01,12716.33
75112,2022-12-01,9185.38
76026,2023-06-01,10822.11
75270,2022-01-01,14278.73
76226,2022-05-01,8726.61
76213,2022-06-01,20161.39
75986,2021-06-01,7634.24
76114,2021-11-01,14776.96
75621,2021-03-01,10540.17
75113,2024-10-01,9573.4
75043,2022-02-01,13613.2
76290,2022-10-01,10638.13
76406,2021-10-01,16774.66
75319,2021-05-01,7796.12
75249,2023-09-01,13686.84
75685,2023-06-01,11174.33
76183,2021-04-01,12888.84
76398,2023-01-01,13542.28
75244,2022-03-01,6805.14
75907,2022-03-01,12702.02
75757,2024-11-01,15267.16
75858,2021-01-01,13399.16
75716,2022-09-01,10893.69
75849,2022-12-01,7758.59
75623,2022-12-01,13523.85
75893,2024-11-01,17628.32
75068,2024-01-01,13985.61
75105,2021-12-01,15473.16
76255,2024-06-01,14799.05
75320,2021-03-01,10820.76
75150,2021-06-01,12271.46
75359,2024-10-01,14605.57
75418,2022-11-01,7260.84
75856,2024-08-01,13955.23
75896,2024-05-01,15776.75
75864,2023-01-01,11845.92
76348,2022-08-01,14442.06
75444,2023-02-01,10336.88
75523,2021-01-01,12114.7
75082,2024-03-01,11180.66
76457,2022-04-01,13379.44
75690,2021-02-01,11686.42
75180,2022-01-01,6971.46
75247,2023-05-01,9845.62
75076,2021-03-01,17827.53
75173,2024-12-01,13702.61
76278,2023-02-01,5706.24
75130,2024-10-01,15623.46
76114,2023-07-01,8541.54
76431,2022-12-01,14680.12
75010,2023-07-01,15876.7
75972,2024-03-01,12305.07
75185,2023-07-01,9009.32
75677,2023-03-01,9854.51
76263,2022-03-01,13887.77
75504,2023-10-01,8593.55
75476,2022-11-01,10254.32
75099,2023-10-01,13538.68
76470,2022-05-01,10046.48
75702,2022-05-01,16262.34
75165,2024-09-01,8885.76
75331,2024-11-01,2135.53
76358,2024-12-01,9665.34
75430,2022-07-01,12930.37
76140,2022-08-01,14589.99
75308,2021-09-01,10774.83
76007,2023-10-01,11168.31
75239,2023-09-01,11907.34
76454,2024-01-01,17225.74
76157,2024-01-01,13136.28
75830,2022-08-01,10521.68
75397,2024-08-01,18155.3
75450,2023-10-01,12033.62
75256,2023-10-01,5774.05
75452,2024-10-01,7839.52
75477,2022-04-01,13674.71
76087,2021-11-01,6668.32
76318,2023-11-01,13494.15
75408,2021-12-01,9660.1
76017,2022-03-01,15533.15
75852,2021-10-01,12502.54
76103,2023-07-01,7088.93
76470,2024-02-01,14742.67
76173,2021-04-01,16090.79
75422,2024-12-01,8169.5
75413,2022-03-01,9591.63
75997,2022-04-01,13507.15
75724,2024-02-01,14045.14
75411,2022-09-01,19059.74
75930,2021-07-01,14672.73
75595,2021-11-01,19202.35
75049,2022-03-01,12058.23
76473,2021-09-01,13150.88
76132,2023-08-01,10295.61
76254,2021-12-01,10432.19
76454,2021-11-01,12441.3
76101,2022-08-01,10252.49
75874,2021-03-01,4307.74
75914,2024-05-01,9999.6
76198,2021-04-01,15230.08
75013,2024-11-01,12218.43
75601,2024-10-01,12235.23
75786,2021-11-01,9709.67
76419,2024-05-01,12998.85
76160,2021-06-01,16975.97
75324,2024-11-01,16202.12
76247,2022-08-01,13097.61
76461,2024-03-01,9438.83
76088,2021-05-01,17301.59
75519,2023-06-01,15177.73
75802,2023-12-01,7557.47
75909,2021-07-01,6729.62
75818,2022-02-01,7723.71
76039,2024-12-01,10519.0
76044,2022-09-01,14705.35
75701,2024-02-01,14633.85
76246,2023-03-01,13022.16
75695,2023-12-01,11578.64
75387,2023-05-01,19113.92
75934,2022-07-01,12101.96
76320,2022-09-01,11739.04
75686,2024-07-01,10477.26
75731,2024-03-01,18635.98
75868,2021-05-01,14162.7
76461,2021-11-01,8896.54
76201,2024-02-01,8541.11
75730,2024-03-01,6959.89
75694,2023-11-01,11709.69
76392,2022-11-01,7504.57
75881,2022-12-01,8497.19
75976,2022-08-01,15205.02
75998,2024-07-01,14672.99
75344,2023-02-01,16474.21
75971,2023-07-01,7589.04
75749,2023-09-01,8993.04
75076,2022-08-01,10114.31
76081,2024-09-01,16920.25
75159,2023-11-01,12188.65
75224,2023-02-01,17466.08
76265,2023-09-01,13882.33
75340,2024-01-01,11662.74
75192,2021-12-01,13721.51
75478,2024-12-01,6811.86
76039,2024-05-01,5837.29
76475,2023-10-01,12777.77
75496,2022-10-01,12043.21
75928,2021-06-01,17800.85
75133,2021-11-01,7863.15
75795,2021-07-01,13117.36
75387,2023-12-01,14085.84
75249,2022-02-01,13028.44
76375,2023-11-01,15296.84
75298,2022-12-01,10102.88
75884,2022-03-01,14496.69
76441,2023-02-01,13684.58
75949,2024-06-01,15497.56
76081,2024-07-01,10466.51
76295,2023-10-01,8441.39
75578,2021-11-01,10114.33
75230,2024-04-01,8810.83
75354,2022-02-01,10305.07
75896,2023-02-01,10997.15
75077,2024-02-01,9265.83
75004,2024-02-01,12023.32
75420,2023-10-01,8462.95
75145,2023-02-01,11780.4
75576,2021-07-01,10514.33
75504,2024-11-01,11636.31
76019,2024-09-01,13180.07
76010,2023-10-01,10745.31
76416,2021-10-01,9666.11
75218,2021-09-01,10036.41
75536,2023-03-01,15069.37
75577,2023-10-01,15828.95
75875,2023-02-01,10455.3
75981,2023-12-01,11536.4
75504,2023-07-01,6886.8
75877,2024-07-01,11454.18
75008,2024-04-01,7645.33
75185,2024-11-01,10534.99
76185,2021-08-01,15232.12
75123,2024-11-01,7494.3
75622,2024-02-01,9293.97
75373,2022-06-01,9308.71
75088,2024-08-01,6993.44
75841,2024-04-01,14588.12
76497,2022-03-01,12831.71
76095,2021-10-01,17426.56
75252,2024-05-01,9014.04
75148,2022-08-01,6683.55
75214,2021-04-01,14823.96
76398,2021-06-01,10917.49
76355,2023-10-01,10600.13
75825,2024-10-01,16434.08
75689,2021-03-01,12509.29
76184,2024-06-01,14712.59
76338,2024-09-01,10132.06
75162,2023-01-01,9824.57
75501,2021-12-01,10903.88
75842,2021-03-01,14011.1
76298,2024-06-01,12152.7
75710,2021-07-01,13403.88
76332,2024-01-01,4190.3
75818,2024-10-01,6354.1
75377,2022-05-01,5538.96
76493,2024-11-01,10862.12
75162,2022-06-01,7807.02
75378,2021-06-01,17068.96
75907,2021-01-01,11935.85
75335,2022-02-01,12650.07
75871,2023-06-01,8730.62
76069,2024-03-01,8637.04
75427,2022-07-01,16653.72
76261,2021-08-01,17347.24
76043,2022-05-01,13247.47
76283,2024-06-01,5904.76
75733,2024-03-01,10723.57
75152,2022-02-01,12939.8
75885,2023-09-01,11316.1
76363,2023-02-01,5639.5
75756,2021-03-01,17548.55
76278,2021-12-01,9493.52
76104,2024-02-01,7976.55
75539,2023-04-01,11907.37
75487,2021-12-01,15552.76
76128,2022-05-01,13539.05
76041,2021-11-01,8053.08
75608,2021-05-01,7558.22
76261,2023-06-01,5425.26
75553,2024-11-01,11125.19
75567,2023-05-01,10580.73
76488,2021-04-01,13541.61
75516,2024-07-01,9943.47
76133,2021-10-01,14921.12
75899,2022-12-01,13964.05
75542,2021-06-01,9813.36
76206,2024-06-01,13173.52
75703,2023-04-01,15986.92
75828,2023-07-01,9117.88
75765,2024-12-01,11360.02
75882,2022-10-01,11301.64
76361,2022-02-01,10926.85
76105,2021-11-01,14405.69
76460,2024-02-01,14643.25
76368,2024-09-01,13220.02
76235,2022-08-01,13076.81
76104,2022-05-01,10313.37
76088,2024-12-01,12991.58
76346,2024-12-01,8144.49
75681,2023-08-01,19435.63
75238,2022-11-01,16050.8
75999,2021-03-01,14869.61
75788,2021-01-01,13225.01
76368,2023-07-01,13227.55
75043,2024-12-01,6929.64
76440,2021-12-01,8224.17
75445,2021-09-01,8598.09
75670,2024-05-01,12175.05
76170,2021-02-01,11155.44
76199,2024-07-01,14433.99
76270,2024-09-01,9103.36
76109,2023-06-01,15079.84
75233,2023-01-01,9538.86
75038,2023-09-01,10746.11
76468,2022-09-01,14686.33
75028,2022-06-01,13513.96
76316,2023-07-01,8245.63
76229,2021-10-01,15192.18
76116,2021-09-01,12266.96
75168,2024-05-01,5573.38
76214,2021-08-01,9471.95
75271,2023-10-01,10771.12
75148,2022-09-01,8491.98
75353,2022-08-01,16028.14
75744,2023-03-01,10875.72
75068,2024-06-01,13380.55
76480,2021-07-01,12619.76
75686,2021-11-01,14117.24
75050,2023-08-01,17019.15
75331,2021-05-01,14027.1
75714,2021-11-01,17227.84
75442,2022-05-01,14106.76
75064,2024-12-01,12394.6
75687,2021-04-01,12964.37
76308,2023-10-01,4123.89
75372,2022-06-01,10634.53
76222,2023-10-01,11569.25
75559,2021-05-01,13314.16
75225,2021-05-01,11923.47
75114,2021-01-01,13001.63
76456,2023-01-01,8030.43
75328,2024-09-01,7255.97
76375,2022-05-01,8450.6
76450,2024-12-01,16713.58
75046,2023-08-01,8196.3
76116,2024-11-01,9634.18
75309,2021-05-01,12315.46
75897,2021-09-01,7225.13
75586,2022-01-01,9382.97
76406,2021-08-01,14030.35
75161,2024-06-01,10685.87
76440,2022-06-01,17050.46
75435,2022-11-01,6904.33
75084,2023-04-01,10963.19
75243,2024-07-01,10686.67
75569,2024-12-01,11973.2
75565,2022-03-01,8319.71
76247,2024-12-01,10258.57
75172,2023-03-01,14367.37
76375,2023-10-01,11191.8
75320,2022-12-01,8790.82
75408,2023-02-01,18240.15
75882,2023-05-01,12147.3
75700,2022-11-01,13840.03
75579,2022-07-01,14292.43
75772,2024-07-01,11787.73
75407,2022-08-01,9630.77
75646,2023-10-01,12597.59
75412,2021-12-01,9899.67
76363,2021-06-01,13114.71
76161,2021-03-01,11507.28
76192,2021-07-01,15088.25
76467,2021-05-01,8575.5
75919,2024-12-01,14155.55
75649,2024-11-01,13841.34
75709,2023-06-01,11282.93
75072,2021-12-01,14190.59
75186,2024-10-01,13256.68
76202,2023-10-01,14001.46
75379,2022-06-01,13810.55
75438,2024-08-01,12150.36
75761,2022-12-01,10211.39
75659,2023-11-01,10176.73
75556,2021-02-01,11356.06
75159,2023-08-01,14529.43
76164,2022-04-01,13896.75
76033,2024-12-01,15017.94
76331,2024-06-01,15318.83
75145,2023-06-01,11349.02
76346,2021-12-01,17887.27
75638,2024-08-01,11688.06
76272,2022-06-01,10518.31
76311,2023-03-01,13000.0
76111,2022-04-01,13451.14
76477,2023-03-01,9775.32
75098,2024-10-01,11524.04
76063,2023-01-01,10659.09
76024,2024-02-01,12424.63
75705,2023-02-01,14387.58
75202,2023-11-01,11202.27
75250,2022-01-01,13718.14
75871,2023-11-01,7833.46
75448,2024-04-01,14669.36
75459,2024-04-01,10639.71
75061,2021-02-01,10586.22
76108,2024-02-01,13201.02
76388,2023-07-01,13358.7
75310,2024-10-01,11663.08
76087,2021-12-01,9333.6
75642,2021-07-01,10561.29
75389,2021-05-01,12285.73
75919,2021-04-01,13469.52
76445,2024-12-01,9531.15
75749,2021-08-01,10079.57
75533,2023-08-01,12788.83
75290,2021-05-01,11750.32
75609,2022-11-01,12439.49
75663,2023-07-01,4156.68
75848,2024-01-01,11115.26
76428,2021-05-01,14559.81
75338,2023-03-01,10152.38
75516,2023-04-01,13459.58
76324,2022-05-01,8373.77
75448,2021-12-01,7311.64
75284,2023-03-01,13253.45
76224,2023-09-01,11836.61
75046,2023-09-01,10992.34
75248,2022-03-01,14539.4
76373,2024-06-01,11064.48
75164,2022-01-01,10102.14
76146,2024-03-01,9777.54
76302,2022-02-01,9142.96
75537,2024-08-01,13399.94
75851,2023-06-01,11063.71
76026,2022-06-01,15427.56
75646,2021-02-01,3143.0
75131,2022-09-01,14768.52
75852,2024-05-01,13078.89
75779,2023-11-01,11727.53
76255,2024-05-01,8125.76
75657,2023-01-01,7020.37
75935,2023-08-01,14253.27
75887,2023-06-01,12726.44
75649,2024-08-01,12669.66
76088,2023-05-01,11692.59
76049,2022-11-01,14549.42
75786,2024-06-01,10242.38
75869,2021-06-01,10990.78
75796,2023-10-01,11470.21
75633,2021-04-01,11359.02
76386,2022-08-01,16009.72
75302,2022-03-01,8236.69
75984,2022-05-01,6136.29
75008,2022-07-01,7637.92
75538,2023-12-01,14050.95
75410,2024-04-01,11697.68
76163,2021-03-01,7203.84
76423,2023-03-01,12299.0
76005,2024-02-01,11028.04
76122,2022-09-01,13678.48
76034,2022-04-01,14382.8
76412,2023-11-01,19554.48
76158,2023-05-01,8453.55
76325,2021-09-01,6411.72
76191,2022-03-01,13767.35
75456,2021-07-01,14960.14
75839,2023-06-01,8172.92
76071,2022-05-01,8175.81
75081,2021-08-01,13033.1
75381,2022-02-01,17143.45
75679,2021-11-01,9370.17
76334,2022-06-01,12261.2
76123,2023-09-01,6302.57
75933,2023-08-01,11404.24
76300,2023-03-01,11659.06
75809,2024-04-01,16402.62
76400,2022-12-01,9879.97
75287,2024-09-01,14059.23
75672,2024-04-01,9684.71
76149,2021-08-01,12271.0
75906,2022-04-01,18231.96
76337,2023-09-01,17379.3
76363,2023-05-01,17881.7
75680,2021-11-01,13192.72
75226,2021-04-01,11369.21
75064,2023-06-01,12854.78
75756,2022-03-01,13398.14
76319,2021-02-01,13167.94
75540,2024-10-01,9865.84
76371,2024-12-01,9745.32
75179,2021-07-01,10211.23
75971,2024-09-01,15210.95
76343,2024-07-01,15537.11
76064,2023-08-01,21550.3
75883,2021-11-01,13276.94
76467,2024-03-01,9634.71
75696,2021-04-01,10563.33
75731,2024-12-01,11527.49
76045,2022-01-01,16518.75
76350,2021-10-01,14198.82
76303,2023-03-01,7959.57
75778,2021-03-01,11829.47
76450,2022-06-01,7585.57
75402,2022-06-01,13777.43
75719,2023-11-01,9879.58
76075,2021-09-01,10166.3
75257,2023-03-01,6363.81
75598,2022-07-01,14270.46
75321,2022-10-01,15626.0
76041,2023-09-01,9921.17
76270,2022-07-01,11513.96
75654,2023-06-01,10562.08
76104,2024-12-01,11345.22
75762,2022-08-01,9541.03
76105,2023-07-01,8699.25
75507,2021-05-01,16105.86
75301,2024-03-01,4080.85
75457,2022-12-01,13512.34
76318,2023-04-01,12850.0
76235,2023-09-01,16961.76
75318,2022-01-01,11290.84
76122,2022-10-01,10886.09
75990,2024-08-01,9574.62
76295,2023-03-01,13066.69
76034,2024-05-01,9875.31
76414,2022-06-01,8613.64
75236,2024-11-01,9788.75
75573,2024-03-01,9159.56
75402,2023-11-01,8982.13
75181,2024-10-01,12255.93
75010,2024-08-01,11416.39
75404,2023-07-01,13648.78
75028,2023-02-01,12441.69
75966,2022-04-01,8391.83
76402,2022-11-01,5632.35
76212,2022-01-01,8831.52
76416,2022-01-01,14291.3
75576,2021-07-01,14223.33
75999,2023-09-01,14954.03
75466,2024-02-01,14513.82
75756,2021-12-01,15261.44
75423,2024-05-01,13218.95
75351,2023-11-01,17408.82
75900,2022-11-01,12880.95
76138,2023-03-01,17997.79
75995,2023-01-01,10120.83
76437,2023-07-01,10044.18
76083,2024-03-01,11422.85
75033,2022-10-01,11887.56
75779,2024-09-01,11036.27
76162,2021-09-01,13619.0
76039,2021-05-01,11693.04
75715,2023-02-01,10178.47
76071,2024-02-01,10811.92
75604,2023-08-01,15652.87
75387,2021-06-01,12951.5
76411,2022-12-01,6971.17
76209,2024-06-01,16531.87
75747,2022-05-01,13300.53
75453,2024-02-01,13917.39
75573,2021-04-01,14787.21
75836,2023-12-01,14942.2
75663,2023-12-01,9242.66
75482,2024-02-01,8789.36
75066,2022-10-01,19189.2
75117,2022-12-01,9905.77
75493,2024-01-01,13135.96
75927,2024-01-01,16894.39
75518,2021-05-01,10669.48
75123,2021-05-01,10919.63
76015,2022-08-01,14779.39
76113,2023-02-01,12638.62
76262,2024-05-01,13485.34
76291,2022-08-01,11758.72
76111,2024-09-01,10420.9
75323,2023-11-01,11001.18
75458,2023-07-01,15581.93
75598,2023-11-01,11113.14
76084,2021-11-01,13286.17
75774,2023-05-01,9093.6
76127,2024-07-01,18120.84
75827,2021-03-01,12956.62
76488,2021-10-01,13018.84
75703,2021-09-01,14778.84
75608,2022-04-01,10557.31
75070,2023-01-01,15581.24
76395,2023-03-01,7451.08
75507,2024-01-01,10156.74
75165,2022-04-01,9596.32
75717,2021-10-01,6358.21
75224,2021-09-01,10413.94
76333,2024-10-01,11844.15
75530,2021-07-01,8730.24
75469,2021-06-01,8297.03
75654,2024-09-01,12123.23
75790,2021-07-01,11760.03
76162,2022-09-01,11202.77
75599,2023-02-01,8201.6
75801,2023-03-01,10816.39
75405,2022-06-01,10001.18
75819,2023-04-01,12257.64
76102,2021-12-01,10323.5
75804,2023-04-01,11883.74
75772,2022-10-01,8067.55
75749,2022-04-01,7809.46
76341,2021-07-01,13672.62
75297,2021-02-01,14296.06
75030,2022-01-01,10821.83
76022,2021-01-01,12082.91
76451,2023-10-01,10650.86
75751,2024-07-01,15291.68
76409,2021-02-01,11390.7
76455,2024-10-01,10503.37
75348,2022-02-01,14898.9
75527,2023-06-01,9677.76
75953,2021-08-01,12469.85
75936,2023-04-01,8854.59
75478,2023-04-01,13993.65
76178,2021-07-01,14446.26
76028,2023-05-01,8133.92
75931,2023-03-01,7666.07
76201,2024-07-01,12865.63
76451,2021-06-01,17822.46
76138,2024-05-01,14651.91
75606,2022-06-01,11363.0
75962,2023-04-01,9437.1
75091,2024-01-01,8351.64
75297,2023-03-01,14151.22
76493,2021-01-01,14768.32
76286,2024-05-01,10106.52
75173,2024-06-01,11259.82
76261,2024-08-01,12140.87
75181,2021-11-01,17438.54
76006,2024-08-01,12195.46
75758,2022-10-01,9057.14
75826,2024-04-01,8530.07
76263,2024-09-01,9266.33
76188,2024-06-01,15792.07
75966,2023-01-01,13539.42
76236,2022-09-01,10963.52
76027,2021-07-01,3224.11
75605,2024-04-01,9442.1
75526,2023-01-01,13031.91
76105,2024-02-01,13056.5
75140,2024-08-01,13030.38
75657,2021-04-01,7958.09
75385,2022-03-01,12531.0
75727,2022-04-01,9072.27
76185,2022-03-01,12005.67
75715,2023-05-01,9696.68
76081,2021-04-01,15211.3
75740,2021-12-01,13012.34
75560,2021-06-01,11570.3
75898,2021-12-01,16141.13
75105,2023-11-01,10882.52
75302,2024-06-01,7754.78
75585,2023-10-01,15167.62
76140,2022-10-01,12756.63
75719,2024-07-01,11043.97
76343,2024-05-01,10068.76
75535,2022-03-01,13532.35
75952,2024-10-01,14440.91
75185,2021-07-01,9699.86
75660,2021-11-01,13696.02
75357,2021-11-01,12751.82
75430,2021-03-01,9511.74
75978,2024-12-01,12011.58
76401,2022-02-01,10360.04
75314,2024-05-01,15721.01
76016,2022-06-01,10053.25
76106,2023-06-01,16526.62
76172,2021-02-01,12394.23
76379,2022-05-01,6763.46
76045,2021-09-01,5480.64
75870,2022-06-01,11374.18
75620,2022-06-01,16000.88
75888,2021-09-01,15691.86
75257,2022-09-01,12498.94
75241,2024-12-01,9788.79
75656,2024-06-01,10748.1
76013,2024-12-01,12622.05
75287,2024-03-01,15261.92
76492,2023-07-01,13707.6
76113,2023-11-01,14904.85
75356,2022-11-01,13931.02
75251,2023-04-01,14816.65
76425,2023-02-01,5216.4
76232,2021-12-01,9322.33
76001,2024-09-01,8685.56
76388,2022-06-01,8400.43
75841,2024-11-01,12016.71
76446,2024-08-01,7658.16
76293,2023-03-01,9168.7
75729,2021-10-01,11703.88
76461,2024-05-01,7189.17
75855,2021-03-01,10541.5
75394,2024-07-01,13916.53
75536,2024-02-01,8323.75
75898,2023-10-01,14388.9
75444,2022-04-01,9581.48
75491,2023-06-01,12814.95
75569,2022-04-01,8681.39
75548,2024-10-01,13360.08
75679,2022-01-01,11089.25
76107,2023-03-01,13398.59
75668,2023-03-01,10364.4
75507,2023-01-01,13668.19
76371,2022-10-01,14540.7
75442,2021-02-01,12359.18
75374,2022-05-01,10561.37
75348,2023-01-01,11298.92
75995,2022-10-01,8207.21
75533,2023-09-01,12608.76
75628,2022-09-01,13868.89
75729,2023-10-01,16698.81
75060,2021-04-01,15924.93
76074,2024-10-01,9068.04
75405,2021-05-01,12636.32
76079,2022-06-01,11601.04
76189,2021-03-01,15653.99
75248,2024-03-01,9872.48
75255,2023-06-01,14634.24
76315,2021-11-01,9038.9
76106,2023-04-01,11682.06
75981,2021-05-01,9346.47
76337,2024-12-01,6104.88
75698,2024-12-01,9286.75
75170,2022-01-01,11227.46
75792,2023-05-01,16278.51
76489,2024-08-01,8737.94
76421,2024-06-01,10182.81
75960,2021-01-01,7678.95
75343,2022-12-01,15465.84
76135,2022-12-01,10618.61
76416,2023-08-01,10984.9
75979,2023-11-01,10956.8
75150,2022-06-01,6148.29
76340,2023-09-01,7600.18
75977,2022-05-01,9144.65
76432,2023-01-01,13848.05
75803,2024-08-01,4502.27
75630,2024-11-01,13623.92
76359,2022-06-01,13029.3
76121,2022-05-01,6555.33
76191,2023-12-01,11049.08
76444,2023-10-01,15491.58
76131,2023-01-01,8788.44
76280,2023-07-01,10344.07
75137,2024-04-01,20283.17
75611,2021-07-01,12977.69
76401,2024-11-01,11226.02
75487,2022-12-01,10568.82
75349,2021-03-01,13119.18
76198,2022-07-01,14054.72
75565,2024-11-01,5532.72
75798,2024-04-01,5298.19
75079,2021-06-01,9005.86
75265,2021-03-01,11538.47
75024,2022-07-01,12226.71
75369,2021-01-01,6889.62
76435,2024-07-01,11385.65
75775,2022-07-01,11784.48
75847,2023-05-01,9450.46
75335,2021-03-01,10396.53
76221,2022-06-01,9820.5
76220,2023-01-01,13392.9
76019,2023-10-01,12020.61
76370,2024-02-01,8573.15
75572,2023-10-01,14865.14
75429,2022-10-01,7898.12
75014,2021-07-01,6861.27
75041,2022-09-01,11264.55
75368,2022-02-01,11249.34
76235,2022-09-01,12218.36
75326,2022-12-01,8456.04
75015,2021-08-01,14679.24
75148,2023-10-01,17144.21
75379,2023-12-01,11935.05
76353,2023-01-01,12948.03
75599,2021-12-01,5654.58
75428,2024-01-01,10695.33
75197,2021-07-01,9912.01
75286,2023-08-01,9425.69
75997,2023-10-01,10027.5
75805,2022-04-01,10326.85
75950,2023-02-01,7635.2
75011,2022-06-01,10538.2
75893,2022-03-01,8874.96
75990,2021-04-01,14365.0
75948,2022-03-01,12990.99
75171,2022-11-01,12995.1
76371,2024-06-01,14930.36
75081,2021-07-01,9521.16
76196,2024-11-01,12809.37
75182,2022-05-01,15210.66
76114,2024-06-01,9311.52
76312,2024-02-01,5912.49
75809,2024-08-01,9927.92
75069,2023-04-01,14869.56
76382,2021-04-01,9140.79
76379,2021-03-01,10604.7
76200,2022-07-01,9660.91
75410,2021-03-01,11428.94
76477,2022-11-01,8854.49
75077,2023-01-01,7550.63
75027,2024-07-01,10677.46
75041,2022-12-01,11188.77
75202,2024-07-01,15349.44
75571,2024-07-01,12198.79
75784,2024-01-01,8484.85
75162,2023-07-01,9804.95
75401,2023-11-01,14140.48
76381,2022-01-01,10728.55
76136,2024-02-01,8720.68
75163,2021-08-01,12246.99
76159,2022-12-01,9630.34
75287,2023-02-01,13434.43
76219,2022-07-01,13088.9
75590,2022-12-01,8557.86
76410,2023-09-01,17354.91
75771,2024-02-01,11631.15
75908,2024-04-01,4008.67
76484,2022-04-01,13141.66
75627,2022-11-01,4205.18
75822,2022-05-01,15119.49
76427,2022-07-01,12171.19
75819,2024-09-01,11561.45
75930,2023-08-01,11746.05
76286,2023-11-01,13505.23
75135,2021-08-01,10304.53
75147,2021-04-01,11715.33
76147,2023-10-01,12100.12
75572,2024-09-01,3102.13
75021,2022-04-01,13527.91
75150,2024-03-01,14034.31
76493,2021-05-01,13102.29
75947,2023-01-01,12890.15
75202,2021-07-01,16534.36
76041,2023-09-01,11612.84
76188,2024-02-01,11716.11
75839,2021-11-01,9788.55
75829,2022-03-01,6003.79
75739,2023-12-01,13118.81
76295,2021-08-01,10112.43
75713,2023-07-01,5971.04
75833,2024-08-01,11519.44
76433,2021-07-01,11435.58
75515,2024-06-01,11054.5
76138,2021-09-01,12152.01
75131,2021-10-01,7062.1
75526,2023-10-01,14721.45
75972,2021-05-01,13045.6
76143,2022-09-01,15473.31
75358,2022-03-01,10081.19
75018,2021-03-01,13035.56
76462,2024-07-01,6139.05
75913,2021-09-01,9244.75
75540,2021-07-01,7628.56
